clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
140,2.91667,4416.13,51.104,7.88845e+07,3.24581e+07,16361.00000,14413.00000,1186,918,267,1,1186.00000,233.00000,2.56420,29.48256,0.72878,2.00000,1500.00000,0.01500,83.57999,0.08432
141,2.9375,4534.61,51.2176,9.30526e+07,3.3498e+07,16361.00000,14413.00000,1188,919,268,1,1188.00000,233.00000,2.56420,29.48256,0.73147,2.00000,1500.00000,0.01500,83.60310,0.08418
142,2.95833,4792.88,58.0086,1.21077e+08,3.38389e+07,16361.00000,14413.00000,1182,916,265,1,1182.00000,239.00000,2.56420,29.48256,0.73418,2.00000,1500.00000,0.01500,83.18085,0.08460
143,2.97917,4924.41,65.3489,1.445e+08,3.39504e+07,16361.00000,14413.00000,1184,913,269,2,1184.00000,239.00000,2.56420,29.48256,0.73687,2.00000,1500.00000,0.01500,83.20450,0.16892
144,3,5225.55,79.6343,1.91498e+08,3.41076e+07,22681.00000,19832.00000,1180,903,275,2,1180.00000,243.00000,2.56420,29.48256,0.73958,2.00000,1500.00000,0.01500,82.92340,0.16949
145,3.02083,5332.26,86.5918,2.33209e+08,3.44207e+07,22681.00000,19832.00000,1185,904,279,2,1185.00000,243.00000,2.56420,29.48256,0.74227,2.00000,1500.00000,0.01500,82.98319,0.16878
146,3.04167,5677.73,100.823,3.18183e+08,3.55088e+07,22681.00000,19832.00000,1187,898,287,2,1187.00000,243.00000,2.56420,29.48256,0.74498,2.00000,1500.00000,0.01500,83.00700,0.16849
147,3.0625,5769.9,107.82,3.94652e+08,3.58634e+07,22681.00000,19832.00000,1199,904,293,2,1199.00000,243.00000,2.56420,29.48256,0.74768,2.00000,1500.00000,0.01500,83.14841,0.16681
148,3.08333,6135.8,121.862,5.59141e+08,3.59744e+07,22681.00000,19832.00000,1210,905,303,2,1210.00000,243.00000,2.56420,29.48256,0.75038,2.00000,1500.00000,0.01500,83.27598,0.16529
149,3.10417,6227.86,135.972,7.07247e+08,3.60762e+07,22681.00000,19832.00000,1224,911,311,2,1224.00000,243.00000,2.56420,29.48256,0.75308,2.00000,1500.00000,0.01500,83.43559,0.16340
150,3.125,6594.1,149.914,1.04269e+09,3.64083e+07,22681.00000,19832.00000,1232,917,313,2,1232.00000,243.00000,2.56420,29.48256,0.75578,2.00000,1500.00000,0.01500,83.52543,0.16234
151,3.14583,6692.4,156.89,1.34907e+09,3.73427e+07,22681.00000,19832.00000,1237,920,315,2,1237.00000,243.00000,2.56420,29.48256,0.75848,2.00000,1500.00000,0.01500,83.58109,0.16168
152,3.16667,7050.86,171.153,2.06748e+09,3.76514e+07,22681.00000,19832.00000,1239,923,314,2,1239.00000,243.00000,2.56420,29.48256,0.76118,2.00000,1500.00000,0.01500,83.60324,0.16142
153,3.1875,7169.08,178.243,2.75428e+09,3.8215e+07,22681.00000,19832.00000,1239,919,318,2,1239.00000,243.00000,2.56420,29.48256,0.76388,2.00000,1500.00000,0.01500,83.60324,0.16142
154,3.20833,7518.44,191.585,4.4072e+09,3.83287e+07,22681.00000,19832.00000,1244,913,329,2,1244.00000,243.00000,2.56420,29.48256,0.76658,2.00000,1500.00000,0.01500,83.65837,0.16077
155,3.22917,7645.1,198.962,6.00121e+09,3.86611e+07,22681.00000,19832.00000,1251,913,336,2,1251.00000,243.00000,2.56420,29.48256,0.76928,2.00000,1500.00000,0.01500,83.73494,0.15987
156,3.25,7999.72,213.778,9.92957e+09,3.96368e+07,22681.00000,19832.00000,1255,909,344,2,1255.00000,243.00000,2.56420,29.48256,0.77198,2.00000,1500.00000,0.01500,83.77837,0.15936
157,3.27083,8157.85,212.581,1.38806e+10,3.99548e+07,22681.00000,19832.00000,1254,905,347,2,1254.00000,244.00000,2.56420,29.48256,0.77468,2.00000,1500.00000,0.01500,83.71162,0.15949
158,3.29167,8521.62,227.926,2.378e+10,4.0011e+07,22681.00000,19832.00000,1250,896,352,2,1250.00000,248.00000,2.56420,29.48256,0.77738,2.00000,1500.00000,0.01500,83.44460,0.16000
159,3.3125,8669.78,240.455,3.37076e+10,4.03141e+07,22681.00000,19832.00000,1253,894,357,2,1253.00000,248.00000,2.56420,29.48256,0.78008,2.00000,1500.00000,0.01500,83.47768,0.15962
160,3.33333,9100.99,254.383,5.88215e+10,4.1201e+07,22681.00000,19832.00000,1256,889,365,2,1256.00000,248.00000,2.56420,29.48256,0.78278,2.00000,1500.00000,0.01500,83.51064,0.15924
161,3.35417,9167.27,254.202,8.40791e+10,4.14932e+07,22681.00000,19832.00000,1264,887,375,2,1264.00000,248.00000,2.56420,29.48256,0.78548,2.00000,1500.00000,0.01500,83.59789,0.15823
162,3.375,9573.36,269.512,1.49913e+11,4.23845e+07,22681.00000,19832.00000,1278,882,394,2,1278.00000,248.00000,2.56420,29.48256,0.78818,2.00000,1500.00000,0.01500,83.74837,0.15649
163,3.39583,9771.92,267.839,2.19753e+11,4.26904e+07,22681.00000,19832.00000,1286,879,405,2,1286.00000,248.00000,2.56420,29.48256,0.79088,2.00000,1500.00000,0.01500,83.83311,0.15552
164,3.41667,10230.6,282.758,4.1005e+11,4.27983e+07,22681.00000,19832.00000,1297,874,421,2,1297.00000,248.00000,2.56420,29.48256,0.79358,2.00000,1500.00000,0.01500,83.94822,0.15420
165,3.4375,10311,295.555,6.15909e+11,4.36907e+07,22681.00000,19832.00000,1310,872,436,2,1310.00000,248.00000,2.56420,29.48256,0.79628,2.00000,1500.00000,0.01500,84.08215,0.15267
166,3.45833,10773.5,309.428,1.20436e+12,4.39778e+07,22681.00000,19832.00000,1316,870,442,4,1316.00000,248.00000,2.56420,29.48256,0.79898,2.00000,1500.00000,0.01500,84.14322,0.30395
167,3.47917,11050.1,317.358,1.90536e+12,4.4077e+07,22681.00000,19832.00000,1332,873,455,4,1332.00000,248.00000,2.56420,29.48256,0.80168,2.00000,1500.00000,0.01500,84.30379,0.30030
168,3.5,11438.2,342.969,3.97811e+12,4.43553e+07,28362.00000,24824.00000,1339,861,473,5,1339.00000,248.00000,2.56420,29.48256,0.80438,2.00000,1500.00000,0.01500,84.37303,0.37341
169,3.52083,11704.2,352.222,6.54954e+12,4.51753e+07,28362.00000,24824.00000,1347,860,482,5,1347.00000,248.00000,2.56420,29.48256,0.80708,2.00000,1500.00000,0.01500,84.45142,0.37120
170,3.54167,12282.4,392.063,1.42877e+13,4.5441e+07,28362.00000,24824.00000,1362,855,501,6,1362.00000,248.00000,2.56420,29.48256,0.80978,2.00000,1500.00000,0.01500,84.59627,0.44053
171,3.5625,12400.3,414.3,2.41589e+13,4.6613e+07,28362.00000,24824.00000,1375,859,510,6,1375.00000,248.00000,2.56420,29.48256,0.81248,2.00000,1500.00000,0.01500,84.71966,0.43636
172,3.58333,13048.4,456.448,5.52974e+13,4.689e+07,28362.00000,24824.00000,1378,853,518,7,1378.00000,248.00000,2.56420,29.48256,0.81518,2.00000,1500.00000,0.01500,84.74785,0.50798
173,3.60417,13193.9,498.951,9.58176e+13,4.77103e+07,28362.00000,24824.00000,1391,858,527,6,1391.00000,248.00000,2.56420,29.48256,0.81788,2.00000,1500.00000,0.01500,84.86883,0.43134
174,3.625,13712.1,556.139,2.28878e+14,4.79774e+07,28362.00000,24824.00000,1401,858,533,10,1401.00000,248.00000,2.56420,29.48256,0.82058,2.00000,1500.00000,0.01500,84.96058,0.71378
175,3.64583,14066.6,590.708,4.04274e+14,4.80715e+07,28362.00000,24824.00000,1408,854,544,10,1408.00000,248.00000,2.56420,29.48256,0.82328,2.00000,1500.00000,0.01500,85.02415,0.71023
176,3.66667,14528,659.582,9.98203e+14,4.83336e+07,28362.00000,24824.00000,1409,847,552,10,1409.00000,248.00000,2.56420,29.48256,0.82598,2.00000,1500.00000,0.01500,85.03319,0.70972
177,3.6875,14881,695.376,1.80394e+15,4.90876e+07,28362.00000,24824.00000,1410,844,556,10,1410.00000,248.00000,2.56420,29.48256,0.82868,2.00000,1500.00000,0.01500,85.04222,0.70922
178,3.70833,15395.8,780.884,4.57667e+15,5.06408e+07,28362.00000,24824.00000,1416,835,569,12,1416.00000,248.00000,2.56420,29.48256,0.83138,2.00000,1500.00000,0.01500,85.09615,0.84746
179,3.72917,15687.3,823.064,8.70524e+15,5.09e+07,28362.00000,24824.00000,1422,830,580,12,1422.00000,248.00000,2.56420,29.48256,0.83408,2.00000,1500.00000,0.01500,85.14970,0.84388
180,3.75,16352,914.731,2.32503e+16,5.16593e+07,28362.00000,24824.00000,1433,825,593,15,1433.00000,248.00000,2.56420,29.48256,0.83678,2.00000,1500.00000,0.01500,85.24688,1.04676
181,3.77083,16559.3,941.603,4.46039e+16,5.19192e+07,28362.00000,24824.00000,1434,818,601,15,1434.00000,248.00000,2.56420,29.48256,0.83948,2.00000,1500.00000,0.01500,85.25565,1.04603
182,3.79167,17278.7,1046.41,1.21627e+17,5.20096e+07,28362.00000,24824.00000,1422,801,605,16,1422.00000,260.00000,2.56420,29.48256,0.84218,2.00000,1500.00000,0.01500,84.54221,1.12518
183,3.8125,17517.4,1102.67,2.38836e+17,5.22493e+07,28362.00000,24824.00000,1413,795,603,15,1413.00000,269.00000,2.56420,29.48256,0.84488,2.00000,1500.00000,0.01500,84.00713,1.06157
184,3.83333,18279.1,1219.11,6.58991e+17,5.29891e+07,28362.00000,24824.00000,1410,787,607,16,1410.00000,272.00000,2.56420,29.48256,0.84758,2.00000,1500.00000,0.01500,83.82877,1.13475
185,3.85417,18357.8,1255.47,1.23427e+18,5.32302e+07,28362.00000,24824.00000,1415,782,617,16,1415.00000,272.00000,2.56420,29.48256,0.85028,2.00000,1500.00000,0.01500,83.87671,1.13074
186,3.875,19079.4,1366.76,3.30191e+18,5.48215e+07,28362.00000,24824.00000,1418,778,623,17,1418.00000,272.00000,2.56420,29.48256,0.85298,2.00000,1500.00000,0.01500,83.90533,1.19887
187,3.89583,19368.2,1426.71,6.207e+18,5.56793e+07,28362.00000,24824.00000,1420,774,628,18,1420.00000,272.00000,2.56420,29.48256,0.85568,2.00000,1500.00000,0.01500,83.92435,1.26761
188,3.91667,20169.3,1547.31,1.67452e+19,5.59138e+07,28362.00000,24824.00000,1414,762,633,19,1414.00000,278.00000,2.56420,29.48256,0.85838,2.00000,1500.00000,0.01500,83.56974,1.34371
189,3.9375,20238.2,1605.12,3.20697e+19,5.60105e+07,28362.00000,24824.00000,1415,759,636,20,1415.00000,278.00000,2.56420,29.48256,0.86108,2.00000,1500.00000,0.01500,83.57944,1.41343
190,3.95833,20917.9,1751.76,8.79632e+19,5.62689e+07,28362.00000,24824.00000,1419,755,641,23,1419.00000,278.00000,2.56420,29.48256,0.86378,2.00000,1500.00000,0.01500,83.61815,1.62086
191,3.97917,21312.3,1839.46,1.74657e+20,5.6933e+07,28362.00000,24824.00000,1426,755,648,23,1426.00000,278.00000,2.56420,29.48256,0.86648,2.00000,1500.00000,0.01500,83.68545,1.61290
192,4,22150,2000.74,4.9676e+20,5.71501e+07,35219.00000,54041.00000,1440,753,664,23,1440.00000,278.00000,2.56420,29.48256,0.86918,2.00000,1500.00000,0.01500,83.81840,1.59722
193,4.02083,22219,2055.24,9.93418e+20,5.90539e+07,35219.00000,54041.00000,1446,755,668,23,1446.00000,278.00000,2.56420,29.48256,0.87188,2.00000,1500.00000,0.01500,83.87471,1.59059
194,4.04167,22895.2,2226.21,2.86644e+21,5.97182e+07,35219.00000,54041.00000,1465,762,676,27,1465.00000,278.00000,2.56420,29.48256,0.87458,2.00000,1500.00000,0.01500,84.05049,1.84300
195,4.0625,23388.6,2311.01,5.60355e+21,5.99708e+07,35219.00000,54041.00000,1471,761,682,28,1471.00000,278.00000,2.56420,29.48256,0.87728,2.00000,1500.00000,0.01500,84.10521,1.90347
196,4.08333,24211.2,2493.56,1.62529e+22,6.00619e+07,35219.00000,54041.00000,1486,759,697,30,1486.00000,278.00000,2.56420,29.48256,0.87998,2.00000,1500.00000,0.01500,84.24036,2.01884
197,4.10417,24252.3,2576.34,3.33258e+22,6.08135e+07,35219.00000,54041.00000,1501,765,706,30,1501.00000,278.00000,2.56420,29.48256,0.88268,2.00000,1500.00000,0.01500,84.37325,1.99867
198,4.125,24975,2770.66,1.01799e+23,6.10256e+07,35219.00000,54041.00000,1513,757,725,31,1513.00000,278.00000,2.56420,29.48256,0.88538,2.00000,1500.00000,0.01500,84.47794,2.04891
199,4.14583,25642.9,2902.5,2.07051e+23,6.29599e+07,35219.00000,54041.00000,1520,758,731,31,1520.00000,278.00000,2.56420,29.48256,0.88808,2.00000,1500.00000,0.01500,84.53838,2.03947
200,4.16667,26314.7,3125.09,6.38924e+23,6.372e+07,35219.00000,54041.00000,1520,755,736,29,1520.00000,278.00000,2.56420,29.48256,0.89078,2.00000,1500.00000,0.01500,84.53838,1.90789
