clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
140,2.91667,4333.54,5.28122,1.594e+08,3.24626e+07,16301.00000,14199.00000,1183,891,292,0,1183.00000,224.00000,2.56420,29.48256,0.72878,2.00000,1500.00000,0.01500,84.07960,0.00000
141,2.9375,4662.58,5.2857,2.27213e+08,3.34989e+07,16301.00000,14199.00000,1178,885,293,0,1178.00000,229.00000,2.56420,29.48256,0.73147,2.00000,1500.00000,0.01500,83.72424,0.00000
142,2.95833,4748.41,5.2915,2.81859e+08,3.38457e+07,16301.00000,14199.00000,1178,880,298,0,1178.00000,229.00000,2.56420,29.48256,0.73418,2.00000,1500.00000,0.01500,83.72424,0.00000
143,2.97917,5080.75,5.28884,4.02241e+08,3.39564e+07,16301.00000,14199.00000,1174,880,294,0,1174.00000,233.00000,2.56420,29.48256,0.73687,2.00000,1500.00000,0.01500,83.43994,0.00000
144,3,5195.23,5.28708,5.13019e+08,3.41132e+07,21988.00000,19215.00000,1176,881,295,0,1176.00000,233.00000,2.56420,29.48256,0.73958,2.00000,1500.00000,0.01500,83.46345,0.00000
145,3.02083,5501.92,5.28516,7.51204e+08,3.44838e+07,21988.00000,19215.00000,1183,877,306,0,1183.00000,233.00000,2.56420,29.48256,0.74227,2.00000,1500.00000,0.01500,83.54520,0.00000
146,3.04167,5652.43,5.28497,9.66943e+08,3.55257e+07,21988.00000,19215.00000,1179,870,309,0,1179.00000,237.00000,2.56420,29.48256,0.74498,2.00000,1500.00000,0.01500,83.26271,0.00000
147,3.0625,5953.57,5.28333,1.44898e+09,3.58695e+07,21988.00000,19215.00000,1185,874,311,0,1185.00000,237.00000,2.56420,29.48256,0.74768,2.00000,1500.00000,0.01500,83.33333,0.00000
148,3.08333,6114.48,5.28189,1.86819e+09,3.59841e+07,21988.00000,19215.00000,1194,878,316,0,1194.00000,237.00000,2.56420,29.48256,0.75038,2.00000,1500.00000,0.01500,83.43816,0.00000
149,3.10417,6405.78,5.28084,2.82891e+09,3.60916e+07,21988.00000,19215.00000,1200,877,323,0,1200.00000,237.00000,2.56420,29.48256,0.75308,2.00000,1500.00000,0.01500,83.50731,0.00000
150,3.125,6575.33,5.28004,3.62733e+09,3.64121e+07,21988.00000,19215.00000,1205,882,323,0,1205.00000,237.00000,2.56420,29.48256,0.75578,2.00000,1500.00000,0.01500,83.56450,0.00000
151,3.14583,6860.55,5.25739,5.51617e+09,3.73486e+07,21988.00000,19215.00000,1218,882,336,0,1218.00000,237.00000,2.56420,29.48256,0.75848,2.00000,1500.00000,0.01500,83.71133,0.00000
152,3.16667,7059.38,5.25699,7.20605e+09,3.76667e+07,21988.00000,19215.00000,1218,883,335,0,1218.00000,237.00000,2.56420,29.48256,0.76118,2.00000,1500.00000,0.01500,83.71133,0.00000
153,3.1875,7353.22,5.25629,1.13542e+10,3.82211e+07,21988.00000,19215.00000,1223,883,340,0,1223.00000,237.00000,2.56420,29.48256,0.76388,2.00000,1500.00000,0.01500,83.76712,0.00000
154,3.20833,7550.28,5.25473,1.5489e+10,3.85575e+07,21988.00000,19215.00000,1217,879,338,0,1217.00000,243.00000,2.56420,29.48256,0.76658,2.00000,1500.00000,0.01500,83.35616,0.00000
155,3.22917,7849.07,5.25407,2.5762e+10,3.86741e+07,21988.00000,19215.00000,1224,875,349,0,1224.00000,243.00000,2.56420,29.48256,0.76928,2.00000,1500.00000,0.01500,83.43559,0.00000
156,3.25,8044.58,5.25381,3.53115e+10,3.96545e+07,21988.00000,19215.00000,1230,868,361,1,1230.00000,243.00000,2.56420,29.48256,0.77198,2.00000,1500.00000,0.01500,83.50305,0.08130
157,3.27083,8365.42,12.7633,5.99112e+10,3.99611e+07,21988.00000,19215.00000,1235,855,379,1,1235.00000,243.00000,2.56420,29.48256,0.77468,2.00000,1500.00000,0.01500,83.55886,0.08097
158,3.29167,8594.4,19.5104,8.76658e+10,4.00656e+07,21988.00000,19215.00000,1235,852,382,1,1235.00000,243.00000,2.56420,29.48256,0.77738,2.00000,1500.00000,0.01500,83.55886,0.08097
159,3.3125,8998.65,26.5986,1.60613e+11,4.03208e+07,21988.00000,19215.00000,1245,846,398,1,1245.00000,243.00000,2.56420,29.48256,0.78008,2.00000,1500.00000,0.01500,83.66935,0.08032
160,3.33333,9145.96,26.5696,2.37383e+11,4.1217e+07,21988.00000,19215.00000,1242,842,399,1,1242.00000,246.00000,2.56420,29.48256,0.78278,2.00000,1500.00000,0.01500,83.46774,0.08052
161,3.35417,9539.76,33.693,4.42825e+11,4.15086e+07,21988.00000,19215.00000,1242,831,410,1,1242.00000,246.00000,2.56420,29.48256,0.78548,2.00000,1500.00000,0.01500,83.46774,0.08052
162,3.375,9760.57,33.6303,6.84356e+11,4.23922e+07,21988.00000,19215.00000,1238,823,414,1,1238.00000,250.00000,2.56420,29.48256,0.78818,2.00000,1500.00000,0.01500,83.19892,0.08078
163,3.39583,10243.4,40.8584,1.34084e+12,4.26969e+07,21988.00000,19215.00000,1254,815,438,1,1254.00000,250.00000,2.56420,29.48256,0.79088,2.00000,1500.00000,0.01500,83.37766,0.07974
164,3.41667,10353.1,47.7882,2.08872e+12,4.35945e+07,21988.00000,19215.00000,1268,817,450,1,1268.00000,250.00000,2.56420,29.48256,0.79358,2.00000,1500.00000,0.01500,83.53096,0.07886
165,3.4375,10843.5,54.8536,4.20619e+12,4.38874e+07,21988.00000,19215.00000,1277,813,463,1,1277.00000,250.00000,2.56420,29.48256,0.79628,2.00000,1500.00000,0.01500,83.62803,0.07831
166,3.45833,11099.6,54.7958,6.67415e+12,4.39892e+07,21988.00000,19215.00000,1284,810,473,1,1284.00000,250.00000,2.56420,29.48256,0.79898,2.00000,1500.00000,0.01500,83.70274,0.07788
167,3.47917,11502.6,61.6032,1.39415e+13,4.40844e+07,21988.00000,19215.00000,1301,812,486,3,1301.00000,250.00000,2.56420,29.48256,0.80168,2.00000,1500.00000,0.01500,83.88136,0.23059
168,3.5,11787.8,68.9168,2.28015e+13,4.43662e+07,27833.00000,34866.00000,1303,811,489,3,1303.00000,250.00000,2.56420,29.48256,0.80438,2.00000,1500.00000,0.01500,83.90213,0.23024
169,3.52083,12309.9,90.1159,4.8837e+13,4.5182e+07,27833.00000,34866.00000,1318,804,511,3,1318.00000,250.00000,2.56420,29.48256,0.80708,2.00000,1500.00000,0.01500,84.05612,0.22762
170,3.54167,12463.9,104.326,8.2729e+13,4.5449e+07,27833.00000,34866.00000,1335,806,526,3,1335.00000,250.00000,2.56420,29.48256,0.80978,2.00000,1500.00000,0.01500,84.22713,0.22472
171,3.5625,13161,125.507,1.87935e+14,4.6618e+07,27833.00000,34866.00000,1341,800,538,3,1341.00000,250.00000,2.56420,29.48256,0.81248,2.00000,1500.00000,0.01500,84.28661,0.22371
172,3.58333,13269.3,132.547,3.32581e+14,4.69005e+07,27833.00000,34866.00000,1344,796,545,3,1344.00000,250.00000,2.56420,29.48256,0.81518,2.00000,1500.00000,0.01500,84.31618,0.22321
173,3.60417,13839.5,153.744,7.92492e+14,4.77171e+07,27833.00000,34866.00000,1343,795,545,3,1343.00000,251.00000,2.56420,29.48256,0.81788,2.00000,1500.00000,0.01500,84.25345,0.22338
174,3.625,14137.3,167.729,1.42787e+15,4.79915e+07,27833.00000,34866.00000,1348,795,549,4,1348.00000,251.00000,2.56420,29.48256,0.82058,2.00000,1500.00000,0.01500,84.30269,0.29674
175,3.64583,14620.6,195.902,3.47569e+15,4.82481e+07,27833.00000,34866.00000,1359,794,561,4,1359.00000,251.00000,2.56420,29.48256,0.82328,2.00000,1500.00000,0.01500,84.40994,0.29433
176,3.66667,15015.9,210.255,6.36866e+15,4.9006e+07,27833.00000,34866.00000,1365,793,568,4,1365.00000,251.00000,2.56420,29.48256,0.82598,2.00000,1500.00000,0.01500,84.46782,0.29304
177,3.6875,15481.2,238.278,1.60375e+16,4.92559e+07,27833.00000,34866.00000,1363,784,575,4,1363.00000,253.00000,2.56420,29.48256,0.82868,2.00000,1500.00000,0.01500,84.34406,0.29347
178,3.70833,15845.1,259.375,2.8923e+16,5.06477e+07,27833.00000,34866.00000,1375,788,582,5,1375.00000,253.00000,2.56420,29.48256,0.83138,2.00000,1500.00000,0.01500,84.45946,0.36364
179,3.72917,16383.5,301.447,7.28335e+16,5.09157e+07,27833.00000,34866.00000,1363,777,580,6,1363.00000,265.00000,2.56420,29.48256,0.83408,2.00000,1500.00000,0.01500,83.72236,0.44021
180,3.75,16669.3,322.834,1.34901e+17,5.16753e+07,27833.00000,34866.00000,1361,770,582,9,1361.00000,267.00000,2.56420,29.48256,0.83678,2.00000,1500.00000,0.01500,83.59951,0.66128
181,3.77083,17297.1,386.095,3.47316e+17,5.19238e+07,27833.00000,34866.00000,1365,759,594,12,1365.00000,267.00000,2.56420,29.48256,0.83948,2.00000,1500.00000,0.01500,83.63970,0.87912
182,3.79167,17572.6,421.745,6.31715e+17,5.20528e+07,27833.00000,34866.00000,1367,753,602,12,1367.00000,267.00000,2.56420,29.48256,0.84218,2.00000,1500.00000,0.01500,83.65973,0.87783
183,3.8125,18285,506.933,1.61582e+18,5.22936e+07,27833.00000,34866.00000,1359,744,604,11,1359.00000,275.00000,2.56420,29.48256,0.84488,2.00000,1500.00000,0.01500,83.17014,0.80942
184,3.83333,18411.1,577.222,2.99507e+18,5.30039e+07,27833.00000,34866.00000,1355,738,607,10,1355.00000,279.00000,2.56420,29.48256,0.84758,2.00000,1500.00000,0.01500,82.92534,0.73801
185,3.85417,19102.1,648.401,7.75389e+18,5.3236e+07,27833.00000,34866.00000,1348,729,609,10,1348.00000,286.00000,2.56420,29.48256,0.85028,2.00000,1500.00000,0.01500,82.49694,0.74184
186,3.875,19431.9,690.659,1.44563e+19,5.49863e+07,27833.00000,34866.00000,1348,723,615,10,1348.00000,286.00000,2.56420,29.48256,0.85298,2.00000,1500.00000,0.01500,82.49694,0.74184
187,3.89583,20183.7,761.703,3.76144e+19,5.56955e+07,27833.00000,34866.00000,1334,716,608,10,1334.00000,300.00000,2.56420,29.48256,0.85568,2.00000,1500.00000,0.01500,81.64015,0.74963
188,3.91667,20224.7,803.259,6.92507e+19,5.59303e+07,27833.00000,34866.00000,1335,711,614,10,1335.00000,300.00000,2.56420,29.48256,0.85838,2.00000,1500.00000,0.01500,81.65137,0.74906
189,3.9375,20877.6,873.8,1.78485e+20,5.60526e+07,27833.00000,34866.00000,1340,709,621,10,1340.00000,300.00000,2.56420,29.48256,0.86108,2.00000,1500.00000,0.01500,81.70731,0.74627
190,3.95833,21239.4,900.589,3.33276e+20,5.62843e+07,27833.00000,34866.00000,1343,708,626,9,1343.00000,300.00000,2.56420,29.48256,0.86378,2.00000,1500.00000,0.01500,81.74072,0.67014
191,3.97917,22043.7,976.85,8.76458e+20,5.70799e+07,27833.00000,34866.00000,1353,702,639,12,1353.00000,300.00000,2.56420,29.48256,0.86648,2.00000,1500.00000,0.01500,81.85118,0.88692
192,4,22104.8,1010.83,1.66785e+21,5.88344e+07,32667.00000,40811.00000,1366,703,650,13,1366.00000,300.00000,2.56420,29.48256,0.86918,2.00000,1500.00000,0.01500,81.99280,0.95168
193,4.02083,22728.8,1114.47,4.45692e+21,5.90682e+07,32667.00000,40811.00000,1386,700,670,16,1386.00000,300.00000,2.56420,29.48256,0.87188,2.00000,1500.00000,0.01500,82.20641,1.15440
194,4.04167,23110.7,1160.2,8.41334e+21,5.97599e+07,32667.00000,40811.00000,1399,703,679,17,1399.00000,300.00000,2.56420,29.48256,0.87458,2.00000,1500.00000,0.01500,82.34255,1.21515
195,4.0625,24048.9,1274.62,2.28524e+22,5.99924e+07,32667.00000,40811.00000,1418,703,697,18,1418.00000,300.00000,2.56420,29.48256,0.87728,2.00000,1500.00000,0.01500,82.53783,1.26939
196,4.08333,24080.2,1328.88,4.29809e+22,6.0204e+07,32667.00000,40811.00000,1425,703,704,18,1425.00000,300.00000,2.56420,29.48256,0.87998,2.00000,1500.00000,0.01500,82.60870,1.26316
197,4.10417,24746.9,1465.22,1.19017e+23,6.08258e+07,32667.00000,40811.00000,1443,703,720,20,1443.00000,300.00000,2.56420,29.48256,0.88268,2.00000,1500.00000,0.01500,82.78829,1.38600
198,4.125,25272.8,1520.67,2.42316e+23,6.10644e+07,32667.00000,40811.00000,1453,703,730,20,1453.00000,300.00000,2.56420,29.48256,0.88538,2.00000,1500.00000,0.01500,82.88648,1.37646
199,4.14583,26182.2,1660.57,7.20843e+23,6.29722e+07,32667.00000,40811.00000,1477,699,758,20,1477.00000,300.00000,2.56420,29.48256,0.88808,2.00000,1500.00000,0.01500,83.11761,1.35410
200,4.16667,26247.2,1727.5,1.53077e+24,6.37325e+07,32667.00000,40811.00000,1483,699,763,21,1483.00000,300.00000,2.56420,29.48256,0.89078,2.00000,1500.00000,0.01500,83.17442,1.41605
