clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
141,2.9375,3946.49,5.26907,6.49096e+07,3.34993e+07,16549.00000,14801.00000,1161,903,258,0,1161.00000,218.00000,2.56420,29.48256,0.73147,2.00000,1500.00000,0.01500,84.19144,0.00000
142,2.95833,4230.52,5.2694,8.63991e+07,3.38396e+07,16549.00000,14801.00000,1168,907,261,0,1168.00000,218.00000,2.56420,29.48256,0.73418,2.00000,1500.00000,0.01500,84.27128,0.00000
143,2.97917,4328.95,5.26834,1.03779e+08,3.39539e+07,16549.00000,14801.00000,1173,909,264,0,1173.00000,218.00000,2.56420,29.48256,0.73687,2.00000,1500.00000,0.01500,84.32782,0.00000
144,3,4625.62,5.26532,1.39436e+08,3.41096e+07,22662.00000,20141.00000,1175,907,268,0,1175.00000,218.00000,2.56420,29.48256,0.73958,2.00000,1500.00000,0.01500,84.35033,0.00000
145,3.02083,4707.3,5.26082,1.64942e+08,3.44191e+07,22662.00000,20141.00000,1185,907,278,0,1185.00000,218.00000,2.56420,29.48256,0.74227,2.00000,1500.00000,0.01500,84.46187,0.00000
146,3.04167,5001.54,5.27433,2.16124e+08,3.55222e+07,22662.00000,20141.00000,1188,905,283,0,1188.00000,218.00000,2.56420,29.48256,0.74498,2.00000,1500.00000,0.01500,84.49502,0.00000
147,3.0625,5129.08,5.28086,2.53169e+08,3.58627e+07,22662.00000,20141.00000,1198,915,283,0,1198.00000,218.00000,2.56420,29.48256,0.74768,2.00000,1500.00000,0.01500,84.60452,0.00000
148,3.08333,5402.51,5.28729,3.3045e+08,3.59801e+07,22662.00000,20141.00000,1209,916,293,0,1209.00000,218.00000,2.56420,29.48256,0.75038,2.00000,1500.00000,0.01500,84.72320,0.00000
149,3.10417,5566,5.29548,3.94946e+08,3.60752e+07,22662.00000,20141.00000,1223,918,305,0,1223.00000,218.00000,2.56420,29.48256,0.75308,2.00000,1500.00000,0.01500,84.87161,0.00000
150,3.125,5836.69,5.29331,5.38525e+08,3.64096e+07,22662.00000,20141.00000,1231,918,313,0,1231.00000,218.00000,2.56420,29.48256,0.75578,2.00000,1500.00000,0.01500,84.95515,0.00000
151,3.14583,6026.24,5.29243,6.7055e+08,3.7343e+07,22662.00000,20141.00000,1235,919,316,0,1235.00000,218.00000,2.56420,29.48256,0.75848,2.00000,1500.00000,0.01500,84.99656,0.00000
152,3.16667,6314.87,5.29018,9.78419e+08,3.76508e+07,22662.00000,20141.00000,1237,922,315,0,1237.00000,218.00000,2.56420,29.48256,0.76118,2.00000,1500.00000,0.01500,85.01718,0.00000
153,3.1875,6498.94,5.28829,1.28418e+09,3.82147e+07,22662.00000,20141.00000,1245,924,321,0,1245.00000,218.00000,2.56420,29.48256,0.76388,2.00000,1500.00000,0.01500,85.09911,0.00000
154,3.20833,6795.62,5.28548,2.0161e+09,3.83278e+07,22662.00000,20141.00000,1239,917,322,0,1239.00000,224.00000,2.56420,29.48256,0.76658,2.00000,1500.00000,0.01500,84.68900,0.00000
155,3.22917,6977.1,5.28372,2.70041e+09,3.86605e+07,22662.00000,20141.00000,1247,919,328,0,1247.00000,224.00000,2.56420,29.48256,0.76928,2.00000,1500.00000,0.01500,84.77226,0.00000
156,3.25,7283.21,5.28238,4.36911e+09,3.96387e+07,22662.00000,20141.00000,1264,911,353,0,1264.00000,224.00000,2.56420,29.48256,0.77198,2.00000,1500.00000,0.01500,84.94624,0.00000
157,3.27083,7477.9,5.28105,6.00094e+09,3.99551e+07,22662.00000,20141.00000,1263,906,357,0,1263.00000,225.00000,2.56420,29.48256,0.77468,2.00000,1500.00000,0.01500,84.87904,0.00000
158,3.29167,7818.2,5.27984,1.01602e+10,4.0011e+07,22662.00000,20141.00000,1268,900,368,0,1268.00000,225.00000,2.56420,29.48256,0.77738,2.00000,1500.00000,0.01500,84.92967,0.00000
159,3.3125,8023.08,5.27931,1.44698e+10,4.03151e+07,22662.00000,20141.00000,1272,898,374,0,1272.00000,225.00000,2.56420,29.48256,0.78008,2.00000,1500.00000,0.01500,84.96994,0.00000
160,3.33333,8369.87,5.25674,2.5718e+10,4.12005e+07,22662.00000,20141.00000,1278,893,385,0,1278.00000,225.00000,2.56420,29.48256,0.78278,2.00000,1500.00000,0.01500,85.02995,0.00000
161,3.35417,8566.64,5.2564,3.70969e+10,4.14932e+07,22662.00000,20141.00000,1277,891,386,0,1277.00000,226.00000,2.56420,29.48256,0.78548,2.00000,1500.00000,0.01500,84.96340,0.00000
162,3.375,8967.04,5.25588,6.7294e+10,4.23849e+07,22662.00000,20141.00000,1285,885,400,0,1285.00000,226.00000,2.56420,29.48256,0.78818,2.00000,1500.00000,0.01500,85.04302,0.00000
163,3.39583,9128.65,5.25429,9.82256e+10,4.26912e+07,22662.00000,20141.00000,1283,876,407,0,1283.00000,228.00000,2.56420,29.48256,0.79088,2.00000,1500.00000,0.01500,84.91065,0.00000
164,3.41667,9513.23,5.25383,1.82334e+11,4.27975e+07,22662.00000,20141.00000,1291,871,420,0,1291.00000,228.00000,2.56420,29.48256,0.79358,2.00000,1500.00000,0.01500,84.99013,0.00000
165,3.4375,9718.77,5.24806,2.7188e+11,4.36903e+07,22662.00000,20141.00000,1295,867,428,0,1295.00000,228.00000,2.56420,29.48256,0.79628,2.00000,1500.00000,0.01500,85.02955,0.00000
166,3.45833,10224.3,5.24787,5.2326e+11,4.39774e+07,22662.00000,20141.00000,1308,863,445,0,1308.00000,228.00000,2.56420,29.48256,0.79898,2.00000,1500.00000,0.01500,85.15625,0.00000
167,3.47917,10316.6,5.24735,8.09179e+11,4.40787e+07,22662.00000,20141.00000,1316,864,452,0,1316.00000,228.00000,2.56420,29.48256,0.80168,2.00000,1500.00000,0.01500,85.23315,0.00000
168,3.5,10790.8,5.24579,1.63811e+12,4.43555e+07,28274.00000,24923.00000,1326,861,464,1,1326.00000,228.00000,2.56420,29.48256,0.80438,2.00000,1500.00000,0.01500,85.32819,0.07541
169,3.52083,11055.2,5.24535,2.5236e+12,4.51754e+07,28274.00000,24923.00000,1337,859,477,1,1337.00000,228.00000,2.56420,29.48256,0.80708,2.00000,1500.00000,0.01500,85.43130,0.07479
170,3.54167,11464,11.9696,5.13027e+12,4.54418e+07,28274.00000,24923.00000,1338,854,482,2,1338.00000,228.00000,2.56420,29.48256,0.80978,2.00000,1500.00000,0.01500,85.44061,0.14948
171,3.5625,11737.1,19.4857,8.31226e+12,4.66118e+07,28274.00000,24923.00000,1349,857,490,2,1349.00000,228.00000,2.56420,29.48256,0.81248,2.00000,1500.00000,0.01500,85.54217,0.14826
172,3.58333,12298,33.6878,1.78901e+13,4.68904e+07,28274.00000,24923.00000,1356,857,496,3,1356.00000,228.00000,2.56420,29.48256,0.81518,2.00000,1500.00000,0.01500,85.60606,0.22124
173,3.60417,12406,40.791,2.89547e+13,4.77101e+07,28274.00000,24923.00000,1375,866,506,3,1375.00000,228.00000,2.56420,29.48256,0.81788,2.00000,1500.00000,0.01500,85.77667,0.21818
174,3.625,13055.8,62.0855,6.33846e+13,4.7978e+07,28274.00000,24923.00000,1386,875,508,3,1386.00000,228.00000,2.56420,29.48256,0.82058,2.00000,1500.00000,0.01500,85.87360,0.21645
175,3.64583,13181.2,69.1709,1.08697e+14,4.80715e+07,28274.00000,24923.00000,1393,878,510,5,1393.00000,228.00000,2.56420,29.48256,0.82328,2.00000,1500.00000,0.01500,85.93461,0.35894
176,3.66667,13674,104.639,2.54473e+14,4.83339e+07,28274.00000,24923.00000,1397,876,516,5,1397.00000,228.00000,2.56420,29.48256,0.82598,2.00000,1500.00000,0.01500,85.96923,0.35791
177,3.6875,14037.5,118.786,4.49038e+14,4.90868e+07,28274.00000,24923.00000,1403,874,524,5,1403.00000,228.00000,2.56420,29.48256,0.82868,2.00000,1500.00000,0.01500,86.02084,0.35638
178,3.70833,14461.7,154.352,1.09226e+15,5.06402e+07,28274.00000,24923.00000,1416,866,544,6,1416.00000,228.00000,2.56420,29.48256,0.83138,2.00000,1500.00000,0.01500,86.13139,0.42373
179,3.72917,14790.8,168.324,1.94417e+15,5.09006e+07,28274.00000,24923.00000,1428,866,556,6,1428.00000,228.00000,2.56420,29.48256,0.83408,2.00000,1500.00000,0.01500,86.23188,0.42017
180,3.75,15342.5,210.745,4.85073e+15,5.16607e+07,28274.00000,24923.00000,1423,854,563,6,1423.00000,233.00000,2.56420,29.48256,0.83678,2.00000,1500.00000,0.01500,85.92995,0.42164
181,3.77083,15533.4,239.075,8.75557e+15,5.19175e+07,28274.00000,24923.00000,1419,844,568,7,1419.00000,237.00000,2.56420,29.48256,0.83948,2.00000,1500.00000,0.01500,85.68841,0.49331
182,3.79167,16266.5,288.602,2.21977e+16,5.2009e+07,28274.00000,24923.00000,1421,838,576,7,1421.00000,237.00000,2.56420,29.48256,0.84218,2.00000,1500.00000,0.01500,85.70567,0.49261
183,3.8125,16349.1,309.762,4.06397e+16,5.22491e+07,28274.00000,24923.00000,1419,834,578,7,1419.00000,239.00000,2.56420,29.48256,0.84488,2.00000,1500.00000,0.01500,85.58504,0.49331
184,3.83333,17088.7,359.374,1.04995e+17,5.29879e+07,28274.00000,24923.00000,1427,835,587,5,1427.00000,239.00000,2.56420,29.48256,0.84758,2.00000,1500.00000,0.01500,85.65426,0.35039
185,3.85417,17268.8,380.222,1.99186e+17,5.32289e+07,28274.00000,24923.00000,1430,834,591,5,1430.00000,239.00000,2.56420,29.48256,0.85028,2.00000,1500.00000,0.01500,85.68005,0.34965
186,3.875,17979.9,416.007,5.29548e+17,5.48212e+07,28274.00000,24923.00000,1422,825,591,6,1422.00000,247.00000,2.56420,29.48256,0.85298,2.00000,1500.00000,0.01500,85.20072,0.42194
187,3.89583,18147.3,436.709,9.9915e+17,5.56803e+07,28274.00000,24923.00000,1430,826,597,7,1430.00000,247.00000,2.56420,29.48256,0.85568,2.00000,1500.00000,0.01500,85.27132,0.48951
188,3.91667,18715.5,486.449,2.65973e+18,5.59136e+07,28274.00000,24923.00000,1435,820,606,9,1435.00000,247.00000,2.56420,29.48256,0.85838,2.00000,1500.00000,0.01500,85.31510,0.62718
189,3.9375,19009.6,506.58,5.07692e+18,5.60089e+07,28274.00000,24923.00000,1431,818,604,9,1431.00000,251.00000,2.56420,29.48256,0.86108,2.00000,1500.00000,0.01500,85.07729,0.62893
190,3.95833,19757.7,569.079,1.37644e+19,5.62675e+07,28274.00000,24923.00000,1439,811,617,11,1439.00000,251.00000,2.56420,29.48256,0.86378,2.00000,1500.00000,0.01500,85.14793,0.76442
191,3.97917,19993.5,591.054,2.64242e+19,5.6932e+07,28274.00000,24923.00000,1443,808,623,12,1443.00000,251.00000,2.56420,29.48256,0.86648,2.00000,1500.00000,0.01500,85.18300,0.83160
192,4,20508.9,673.796,7.26498e+19,5.71485e+07,33732.00000,31591.00000,1456,803,635,18,1456.00000,251.00000,2.56420,29.48256,0.86918,2.00000,1500.00000,0.01500,85.29584,1.23626
193,4.02083,20834.4,737.517,1.43283e+20,5.90518e+07,33732.00000,31591.00000,1465,803,644,18,1465.00000,251.00000,2.56420,29.48256,0.87188,2.00000,1500.00000,0.01500,85.37296,1.22867
194,4.04167,21698.6,865.474,4.03944e+20,5.97163e+07,33732.00000,31591.00000,1493,806,667,20,1493.00000,251.00000,2.56420,29.48256,0.87458,2.00000,1500.00000,0.01500,85.60780,1.33958
195,4.0625,21967.7,914.961,8.04453e+20,5.99692e+07,33732.00000,31591.00000,1498,806,673,19,1498.00000,251.00000,2.56420,29.48256,0.87728,2.00000,1500.00000,0.01500,85.64894,1.26836
196,4.08333,22517.4,1048.15,2.33932e+21,6.00579e+07,33732.00000,31591.00000,1516,806,691,19,1516.00000,251.00000,2.56420,29.48256,0.87998,2.00000,1500.00000,0.01500,85.79514,1.25330
197,4.10417,22833.5,1120.07,4.76008e+21,6.08111e+07,33732.00000,31591.00000,1527,811,696,20,1527.00000,251.00000,2.56420,29.48256,0.88268,2.00000,1500.00000,0.01500,85.88302,1.30976
198,4.125,23843.6,1262.19,1.43142e+22,6.10241e+07,33732.00000,31591.00000,1537,812,705,20,1537.00000,251.00000,2.56420,29.48256,0.88538,2.00000,1500.00000,0.01500,85.96197,1.30124
199,4.14583,24044.6,1345.43,2.94889e+22,6.29578e+07,33732.00000,31591.00000,1548,814,714,20,1548.00000,251.00000,2.56420,29.48256,0.88808,2.00000,1500.00000,0.01500,86.04781,1.29199
200,4.16667,24639.2,1486.03,9.07378e+22,6.31793e+07,33732.00000,31591.00000,1558,809,725,24,1558.00000,251.00000,2.56420,29.48256,0.89078,2.00000,1500.00000,0.01500,86.12493,1.54044
