clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
141,2.9375,3892.68,5.07743,9.75775e+07,3.34994e+07,15422.00000,13692.00000,1136,901,235,0,1136.00000,241.00000,2.56420,29.48256,0.73147,2.00000,1500.00000,0.01500,82.49818,0.00000
142,2.95833,3980.53,5.08139,1.15607e+08,3.3844e+07,15422.00000,13692.00000,1134,898,236,0,1134.00000,243.00000,2.56420,29.48256,0.73418,2.00000,1500.00000,0.01500,82.35294,0.00000
143,2.97917,4228.03,5.07943,1.5059e+08,3.39549e+07,15422.00000,13692.00000,1127,891,236,0,1127.00000,250.00000,2.56420,29.48256,0.73687,2.00000,1500.00000,0.01500,81.84459,0.00000
144,3,4327.92,5.08195,1.76226e+08,3.41121e+07,21289.00000,18749.00000,1130,890,240,0,1130.00000,250.00000,2.56420,29.48256,0.73958,2.00000,1500.00000,0.01500,81.88406,0.00000
145,3.02083,4593.4,5.08575,2.248e+08,3.44203e+07,21289.00000,18749.00000,1141,899,242,0,1141.00000,250.00000,2.56420,29.48256,0.74227,2.00000,1500.00000,0.01500,82.02731,0.00000
146,3.04167,4666,5.09532,2.6098e+08,3.55243e+07,21289.00000,18749.00000,1152,908,244,0,1152.00000,250.00000,2.56420,29.48256,0.74498,2.00000,1500.00000,0.01500,82.16833,0.00000
147,3.0625,4921.64,5.10264,3.32397e+08,3.58634e+07,21289.00000,18749.00000,1157,904,253,0,1157.00000,250.00000,2.56420,29.48256,0.74768,2.00000,1500.00000,0.01500,82.23170,0.00000
148,3.08333,5058.77,5.10293,3.90667e+08,3.59814e+07,21289.00000,18749.00000,1168,914,254,0,1168.00000,250.00000,2.56420,29.48256,0.75038,2.00000,1500.00000,0.01500,82.36954,0.00000
149,3.10417,5283.95,5.10122,5.12144e+08,3.60768e+07,21289.00000,18749.00000,1167,913,254,0,1167.00000,251.00000,2.56420,29.48256,0.75308,2.00000,1500.00000,0.01500,82.29901,0.00000
150,3.125,5426.84,5.09999,6.19657e+08,3.64099e+07,21289.00000,18749.00000,1172,914,258,0,1172.00000,251.00000,2.56420,29.48256,0.75578,2.00000,1500.00000,0.01500,82.36121,0.00000
151,3.14583,5696.18,5.0983,8.49493e+08,3.73468e+07,21289.00000,18749.00000,1187,922,265,0,1187.00000,251.00000,2.56420,29.48256,0.75848,2.00000,1500.00000,0.01500,82.54520,0.00000
152,3.16667,5779.09,5.09742,1.05596e+09,3.76655e+07,21289.00000,18749.00000,1198,930,268,0,1198.00000,251.00000,2.56420,29.48256,0.76118,2.00000,1500.00000,0.01500,82.67771,0.00000
153,3.1875,6124.3,5.09556,1.51797e+09,3.82143e+07,21289.00000,18749.00000,1206,925,281,0,1206.00000,251.00000,2.56420,29.48256,0.76388,2.00000,1500.00000,0.01500,82.77282,0.00000
154,3.20833,6158.81,5.09452,1.92535e+09,3.83305e+07,21289.00000,18749.00000,1216,924,292,0,1216.00000,251.00000,2.56420,29.48256,0.76658,2.00000,1500.00000,0.01500,82.89025,0.00000
155,3.22917,6478.64,5.09339,2.89261e+09,3.86607e+07,21289.00000,18749.00000,1225,924,301,0,1225.00000,251.00000,2.56420,29.48256,0.76928,2.00000,1500.00000,0.01500,82.99458,0.00000
156,3.25,6600.13,5.09274,3.76208e+09,3.96374e+07,21289.00000,18749.00000,1227,922,305,0,1227.00000,251.00000,2.56420,29.48256,0.77198,2.00000,1500.00000,0.01500,83.01759,0.00000
157,3.27083,6886.52,5.06786,5.87266e+09,3.99551e+07,21289.00000,18749.00000,1236,915,321,0,1236.00000,251.00000,2.56420,29.48256,0.77468,2.00000,1500.00000,0.01500,83.12038,0.00000
158,3.29167,7079.89,5.06756,8.01523e+09,4.00125e+07,21289.00000,18749.00000,1241,915,326,0,1241.00000,251.00000,2.56420,29.48256,0.77738,2.00000,1500.00000,0.01500,83.17695,0.00000
159,3.3125,7370.01,5.06674,1.34096e+10,4.03187e+07,21289.00000,18749.00000,1243,904,339,0,1243.00000,251.00000,2.56420,29.48256,0.78008,2.00000,1500.00000,0.01500,83.19946,0.00000
160,3.33333,7544.27,5.065,1.83139e+10,4.12151e+07,21289.00000,18749.00000,1245,902,343,0,1245.00000,251.00000,2.56420,29.48256,0.78278,2.00000,1500.00000,0.01500,83.22192,0.00000
161,3.35417,7841.69,5.06438,3.08115e+10,4.14958e+07,21289.00000,18749.00000,1241,892,349,0,1241.00000,255.00000,2.56420,29.48256,0.78548,2.00000,1500.00000,0.01500,82.95454,0.00000
162,3.375,8033.7,5.06416,4.26546e+10,4.23874e+07,21289.00000,18749.00000,1242,889,353,0,1242.00000,255.00000,2.56420,29.48256,0.78818,2.00000,1500.00000,0.01500,82.96593,0.00000
163,3.39583,8338.89,5.05777,7.30306e+10,4.26922e+07,21289.00000,18749.00000,1237,881,356,0,1237.00000,260.00000,2.56420,29.48256,0.79088,2.00000,1500.00000,0.01500,82.63193,0.00000
164,3.41667,8531.35,5.05728,1.03946e+11,4.35892e+07,21289.00000,18749.00000,1237,878,359,0,1237.00000,260.00000,2.56420,29.48256,0.79358,2.00000,1500.00000,0.01500,82.63193,0.00000
165,3.4375,8892.05,5.05554,1.84271e+11,4.36909e+07,21289.00000,18749.00000,1231,868,363,0,1231.00000,266.00000,2.56420,29.48256,0.79628,2.00000,1500.00000,0.01500,82.23112,0.00000
166,3.45833,9059.79,5.05534,2.66287e+11,4.39872e+07,21289.00000,18749.00000,1236,865,371,0,1236.00000,266.00000,2.56420,29.48256,0.79898,2.00000,1500.00000,0.01500,82.29028,0.00000
167,3.47917,9381.29,5.05479,4.8087e+11,4.40818e+07,21289.00000,18749.00000,1251,863,388,0,1251.00000,266.00000,2.56420,29.48256,0.80168,2.00000,1500.00000,0.01500,82.46539,0.00000
168,3.5,9586.65,4.95887,7.27756e+11,4.43572e+07,26930.00000,23534.00000,1259,858,401,0,1259.00000,266.00000,2.56420,29.48256,0.80438,2.00000,1500.00000,0.01500,82.55737,0.00000
169,3.52083,10074.6,4.95832,1.3889e+12,4.51767e+07,26930.00000,23534.00000,1273,857,415,1,1273.00000,266.00000,2.56420,29.48256,0.80708,2.00000,1500.00000,0.01500,82.71605,0.07855
170,3.54167,10189.5,4.95814,2.12393e+12,4.54436e+07,26930.00000,23534.00000,1277,853,423,1,1277.00000,266.00000,2.56420,29.48256,0.80978,2.00000,1500.00000,0.01500,82.76085,0.07831
171,3.5625,10608.5,11.8895,4.16513e+12,4.66094e+07,26930.00000,23534.00000,1285,847,437,1,1285.00000,266.00000,2.56420,29.48256,0.81248,2.00000,1500.00000,0.01500,82.84978,0.07782
172,3.58333,10906.1,12.0938,6.53313e+12,4.68908e+07,26930.00000,23534.00000,1298,850,447,1,1298.00000,266.00000,2.56420,29.48256,0.81518,2.00000,1500.00000,0.01500,82.99232,0.07704
173,3.60417,11321.9,19.2115,1.33803e+13,4.77092e+07,26930.00000,23534.00000,1304,848,455,1,1304.00000,266.00000,2.56420,29.48256,0.81788,2.00000,1500.00000,0.01500,83.05733,0.07669
174,3.625,11472.8,19.1738,2.09284e+13,4.79875e+07,26930.00000,23534.00000,1321,846,472,3,1321.00000,266.00000,2.56420,29.48256,0.82058,2.00000,1500.00000,0.01500,83.23882,0.22710
175,3.64583,12099.8,40.6853,4.35925e+13,4.80759e+07,26930.00000,23534.00000,1323,848,470,5,1323.00000,266.00000,2.56420,29.48256,0.82328,2.00000,1500.00000,0.01500,83.25991,0.37793
176,3.66667,12186.2,68.9636,7.26187e+13,4.83356e+07,26930.00000,23534.00000,1325,846,474,5,1325.00000,266.00000,2.56420,29.48256,0.82598,2.00000,1500.00000,0.01500,83.28096,0.37736
177,3.6875,12652.5,104.509,1.61527e+14,4.92506e+07,26930.00000,23534.00000,1331,837,489,5,1331.00000,266.00000,2.56420,29.48256,0.82868,2.00000,1500.00000,0.01500,83.34377,0.37566
178,3.70833,12991.3,118.603,2.70253e+14,5.06416e+07,26930.00000,23534.00000,1334,830,499,5,1334.00000,266.00000,2.56420,29.48256,0.83138,2.00000,1500.00000,0.01500,83.37500,0.37481
179,3.72917,13396.8,154.118,6.09734e+14,5.09026e+07,26930.00000,23534.00000,1330,819,506,5,1330.00000,270.00000,2.56420,29.48256,0.83408,2.00000,1500.00000,0.01500,83.12500,0.37594
180,3.75,13657.6,168.15,1.03163e+15,5.16582e+07,26930.00000,23534.00000,1335,815,515,5,1335.00000,270.00000,2.56420,29.48256,0.83678,2.00000,1500.00000,0.01500,83.17757,0.37453
181,3.77083,14277.7,203.439,2.37542e+15,5.19178e+07,26930.00000,23534.00000,1336,808,524,4,1336.00000,270.00000,2.56420,29.48256,0.83948,2.00000,1500.00000,0.01500,83.18804,0.29940
182,3.79167,14399.3,224.678,4.11808e+15,5.20102e+07,26930.00000,23534.00000,1339,807,528,4,1339.00000,270.00000,2.56420,29.48256,0.84218,2.00000,1500.00000,0.01500,83.21939,0.29873
183,3.8125,15110.1,252.891,9.73057e+15,5.22885e+07,26930.00000,23534.00000,1335,795,536,4,1335.00000,274.00000,2.56420,29.48256,0.84488,2.00000,1500.00000,0.01500,82.97079,0.29963
184,3.83333,15200.7,266.935,1.65499e+16,5.2991e+07,26930.00000,23534.00000,1341,797,540,4,1341.00000,274.00000,2.56420,29.48256,0.84758,2.00000,1500.00000,0.01500,83.03406,0.29828
185,3.85417,15758.8,308.816,3.86929e+16,5.323e+07,26930.00000,23534.00000,1345,790,550,5,1345.00000,274.00000,2.56420,29.48256,0.85028,2.00000,1500.00000,0.01500,83.07597,0.37175
186,3.875,16054.2,329.741,6.78744e+16,5.48215e+07,26930.00000,23534.00000,1347,788,554,5,1347.00000,274.00000,2.56420,29.48256,0.85298,2.00000,1500.00000,0.01500,83.09686,0.37120
187,3.89583,16518.8,364.832,1.63591e+17,5.56784e+07,26930.00000,23534.00000,1344,773,567,4,1344.00000,277.00000,2.56420,29.48256,0.85568,2.00000,1500.00000,0.01500,82.91178,0.29762
188,3.91667,16893.3,378.728,2.84223e+17,5.59233e+07,26930.00000,23534.00000,1339,768,567,4,1339.00000,282.00000,2.56420,29.48256,0.85838,2.00000,1500.00000,0.01500,82.60333,0.29873
189,3.9375,17403.3,406.891,6.80043e+17,5.60091e+07,26930.00000,23534.00000,1342,759,575,8,1342.00000,282.00000,2.56420,29.48256,0.86108,2.00000,1500.00000,0.01500,82.63547,0.59613
190,3.95833,17758.6,429.214,1.20212e+18,5.62694e+07,26930.00000,23534.00000,1346,755,582,9,1346.00000,282.00000,2.56420,29.48256,0.86378,2.00000,1500.00000,0.01500,82.67813,0.66865
191,3.97917,18311.9,492.537,2.94223e+18,5.6933e+07,26930.00000,23534.00000,1357,756,590,11,1357.00000,282.00000,2.56420,29.48256,0.86648,2.00000,1500.00000,0.01500,82.79439,0.81061
192,4,18505.6,505.666,5.31083e+18,5.8828e+07,32184.00000,28193.00000,1368,764,593,11,1368.00000,282.00000,2.56420,29.48256,0.86918,2.00000,1500.00000,0.01500,82.90909,0.80409
193,4.02083,19144.3,582.076,1.33233e+19,5.90522e+07,32184.00000,28193.00000,1384,766,606,12,1384.00000,282.00000,2.56420,29.48256,0.87188,2.00000,1500.00000,0.01500,83.07323,0.86705
194,4.04167,19539.8,647.759,2.46902e+19,5.97175e+07,32184.00000,28193.00000,1393,769,612,12,1393.00000,282.00000,2.56420,29.48256,0.87458,2.00000,1500.00000,0.01500,83.16418,0.86145
195,4.0625,20232.2,732.541,6.43844e+19,5.99701e+07,32184.00000,28193.00000,1399,763,624,12,1399.00000,282.00000,2.56420,29.48256,0.87728,2.00000,1500.00000,0.01500,83.22427,0.85776
196,4.08333,20336.3,787.416,1.26326e+20,6.00625e+07,32184.00000,28193.00000,1414,769,632,13,1414.00000,282.00000,2.56420,29.48256,0.87998,2.00000,1500.00000,0.01500,83.37264,0.91938
197,4.10417,21006.8,878.295,3.485e+20,6.08125e+07,32184.00000,28193.00000,1423,768,641,14,1423.00000,282.00000,2.56420,29.48256,0.88268,2.00000,1500.00000,0.01500,83.46041,0.98384
198,4.125,21461.2,942.499,6.66359e+20,6.10264e+07,32184.00000,28193.00000,1432,770,648,14,1432.00000,282.00000,2.56420,29.48256,0.88538,2.00000,1500.00000,0.01500,83.54726,0.97765
199,4.14583,22205.4,1048.23,1.82994e+21,6.2958e+07,32184.00000,28193.00000,1431,770,647,14,1431.00000,283.00000,2.56420,29.48256,0.88808,2.00000,1500.00000,0.01500,83.48891,0.97834
200,4.16667,22238.4,1096.99,3.54139e+21,6.37185e+07,32184.00000,28193.00000,1438,771,653,14,1438.00000,283.00000,2.56420,29.48256,0.89078,2.00000,1500.00000,0.01500,83.55608,0.97357
