clock (30 min),Day,Total TNF (pg),Total IL1b (pg),Total TGF (pg),Total O2,Collagen (ug),Aggrecan (ug),Total Cells,Stem Cells,Pre-NP Cells,NP Cells,Live Cells,Dead Cells,Elastic Modulus(kPa),Swelling Ratio,Mass Loss(%),Alginate_wv(%),Alginate_Mw(kDa),Ca_XL(M),Viability Rate(%),Differentiation (%)
141,2.9375,4183.98,52.4587,6.99602e+07,3.34966e+07,16523.00000,14904.00000,1174,919,253,2,1174.00000,233.00000,2.56420,29.48256,0.73147,2.00000,1500.00000,0.01500,83.43994,0.17036
142,2.95833,4457.32,66.6754,8.95935e+07,3.38394e+07,16523.00000,14904.00000,1177,918,258,1,1177.00000,233.00000,2.56420,29.48256,0.73418,2.00000,1500.00000,0.01500,83.47518,0.08496
143,2.97917,4574.66,66.6364,1.05327e+08,3.3949e+07,16523.00000,14904.00000,1175,912,262,1,1175.00000,235.00000,2.56420,29.48256,0.73687,2.00000,1500.00000,0.01500,83.33333,0.08511
144,3,4825,73.7157,1.35698e+08,3.41083e+07,22722.00000,20202.00000,1172,906,265,1,1172.00000,238.00000,2.56420,29.48256,0.73958,2.00000,1500.00000,0.01500,83.12057,0.08532
145,3.02083,4972.78,80.664,1.58291e+08,3.44173e+07,22722.00000,20202.00000,1179,912,266,1,1179.00000,238.00000,2.56420,29.48256,0.74227,2.00000,1500.00000,0.01500,83.20396,0.08482
146,3.04167,5245.53,87.8675,2.0089e+08,3.55058e+07,22722.00000,20202.00000,1181,910,270,1,1181.00000,238.00000,2.56420,29.48256,0.74498,2.00000,1500.00000,0.01500,83.22762,0.08467
147,3.0625,5353.78,87.877,2.33182e+08,3.58611e+07,22722.00000,20202.00000,1192,909,282,1,1192.00000,238.00000,2.56420,29.48256,0.74768,2.00000,1500.00000,0.01500,83.35664,0.08389
148,3.08333,5687.83,94.1844,2.96739e+08,3.59746e+07,22722.00000,20202.00000,1197,912,284,1,1197.00000,238.00000,2.56420,29.48256,0.75038,2.00000,1500.00000,0.01500,83.41463,0.08354
149,3.10417,5763.65,94.7847,3.48704e+08,3.6074e+07,22722.00000,20202.00000,1194,902,291,1,1194.00000,241.00000,2.56420,29.48256,0.75308,2.00000,1500.00000,0.01500,83.20557,0.08375
150,3.125,6134.58,100.93,4.56357e+08,3.63535e+07,22722.00000,20202.00000,1209,904,304,1,1209.00000,241.00000,2.56420,29.48256,0.75578,2.00000,1500.00000,0.01500,83.37931,0.08271
151,3.14583,6230.71,108.958,5.55851e+08,3.73412e+07,22722.00000,20202.00000,1216,906,309,1,1216.00000,241.00000,2.56420,29.48256,0.75848,2.00000,1500.00000,0.01500,83.45916,0.08224
152,3.16667,6596.61,115.856,7.70579e+08,3.76493e+07,22722.00000,20202.00000,1228,908,319,1,1228.00000,241.00000,2.56420,29.48256,0.76118,2.00000,1500.00000,0.01500,83.59428,0.08143
153,3.1875,6710.1,115.65,9.63874e+08,3.82126e+07,22722.00000,20202.00000,1231,907,323,1,1231.00000,241.00000,2.56420,29.48256,0.76388,2.00000,1500.00000,0.01500,83.62772,0.08123
154,3.20833,7083.83,122.217,1.39751e+09,3.8326e+07,22722.00000,20202.00000,1239,903,335,1,1239.00000,241.00000,2.56420,29.48256,0.76658,2.00000,1500.00000,0.01500,83.71622,0.08071
155,3.22917,7189.18,122.617,1.77924e+09,3.8644e+07,22722.00000,20202.00000,1238,900,337,1,1238.00000,242.00000,2.56420,29.48256,0.76928,2.00000,1500.00000,0.01500,83.64864,0.08078
156,3.25,7575,129.382,2.66277e+09,3.9633e+07,22722.00000,20202.00000,1243,890,352,1,1243.00000,242.00000,2.56420,29.48256,0.77198,2.00000,1500.00000,0.01500,83.70370,0.08045
157,3.27083,7697.07,129.263,3.49558e+09,3.99006e+07,22722.00000,20202.00000,1247,889,357,1,1247.00000,242.00000,2.56420,29.48256,0.77468,2.00000,1500.00000,0.01500,83.74748,0.08019
158,3.29167,8113.81,136.326,5.4771e+09,4.00086e+07,22722.00000,20202.00000,1250,881,368,1,1250.00000,242.00000,2.56420,29.48256,0.77738,2.00000,1500.00000,0.01500,83.78017,0.08000
159,3.3125,8235.99,143.662,7.37509e+09,4.03131e+07,22722.00000,20202.00000,1252,873,378,1,1252.00000,242.00000,2.56420,29.48256,0.78008,2.00000,1500.00000,0.01500,83.80187,0.07987
160,3.33333,8673.15,149.755,1.20486e+10,4.11996e+07,22722.00000,20202.00000,1251,864,386,1,1251.00000,243.00000,2.56420,29.48256,0.78278,2.00000,1500.00000,0.01500,83.73494,0.07994
161,3.35417,8808.48,150.15,1.63886e+10,4.14891e+07,22722.00000,20202.00000,1257,863,393,1,1257.00000,243.00000,2.56420,29.48256,0.78548,2.00000,1500.00000,0.01500,83.80000,0.07955
162,3.375,9250.71,158.353,2.72198e+10,4.23827e+07,22722.00000,20202.00000,1250,849,400,1,1250.00000,250.00000,2.56420,29.48256,0.78818,2.00000,1500.00000,0.01500,83.33333,0.08000
163,3.39583,9353.36,156.373,3.81582e+10,4.24877e+07,22722.00000,20202.00000,1251,848,402,1,1251.00000,250.00000,2.56420,29.48256,0.79088,2.00000,1500.00000,0.01500,83.34444,0.07994
164,3.41667,9775.14,162.922,6.60502e+10,4.27952e+07,22722.00000,20202.00000,1257,844,412,1,1257.00000,250.00000,2.56420,29.48256,0.79358,2.00000,1500.00000,0.01500,83.41075,0.07955
165,3.4375,10014.4,163.388,9.44925e+10,4.36853e+07,22722.00000,20202.00000,1260,843,416,1,1260.00000,250.00000,2.56420,29.48256,0.79628,2.00000,1500.00000,0.01500,83.44371,0.07937
166,3.45833,10374.6,171.081,1.68815e+11,4.3976e+07,22722.00000,20202.00000,1272,837,434,1,1272.00000,250.00000,2.56420,29.48256,0.79898,2.00000,1500.00000,0.01500,83.57425,0.07862
167,3.47917,10597.3,170.409,2.52519e+11,4.40752e+07,22722.00000,20202.00000,1281,837,443,1,1281.00000,250.00000,2.56420,29.48256,0.80168,2.00000,1500.00000,0.01500,83.67080,0.07806
168,3.5,11163.1,176.006,4.82011e+11,4.43435e+07,28362.00000,25191.00000,1286,835,450,1,1286.00000,250.00000,2.56420,29.48256,0.80438,2.00000,1500.00000,0.01500,83.72395,0.07776
169,3.52083,11254.1,183.527,7.38546e+11,4.51625e+07,28362.00000,25191.00000,1295,834,460,1,1295.00000,250.00000,2.56420,29.48256,0.80708,2.00000,1500.00000,0.01500,83.81877,0.07722
170,3.54167,11723,191.832,1.44482e+12,4.54293e+07,28362.00000,25191.00000,1298,830,465,3,1298.00000,250.00000,2.56420,29.48256,0.80978,2.00000,1500.00000,0.01500,83.85013,0.23112
171,3.5625,12031.7,197.217,2.26016e+12,4.65985e+07,28362.00000,25191.00000,1309,831,475,3,1309.00000,250.00000,2.56420,29.48256,0.81248,2.00000,1500.00000,0.01500,83.96408,0.22918
172,3.58333,12420.6,220.329,4.57496e+12,4.68778e+07,28362.00000,25191.00000,1309,830,476,3,1309.00000,250.00000,2.56420,29.48256,0.81518,2.00000,1500.00000,0.01500,83.96408,0.22918
173,3.60417,12679,226.055,7.14466e+12,4.7699e+07,28362.00000,25191.00000,1312,826,483,3,1312.00000,250.00000,2.56420,29.48256,0.81788,2.00000,1500.00000,0.01500,83.99488,0.22866
174,3.625,13252.4,246.974,1.45813e+13,4.79661e+07,28362.00000,25191.00000,1324,824,497,3,1324.00000,250.00000,2.56420,29.48256,0.82058,2.00000,1500.00000,0.01500,84.11690,0.22659
175,3.64583,13347.6,268.274,2.34619e+13,4.80701e+07,28362.00000,25191.00000,1335,822,510,3,1335.00000,250.00000,2.56420,29.48256,0.82328,2.00000,1500.00000,0.01500,84.22713,0.22472
176,3.66667,14000.1,302.96,5.03664e+13,4.83268e+07,28362.00000,25191.00000,1346,816,525,5,1346.00000,250.00000,2.56420,29.48256,0.82598,2.00000,1500.00000,0.01500,84.33584,0.37147
177,3.6875,14163.8,302.819,8.30958e+13,4.90849e+07,28362.00000,25191.00000,1352,810,537,5,1352.00000,250.00000,2.56420,29.48256,0.82868,2.00000,1500.00000,0.01500,84.39451,0.36982
178,3.70833,14675.3,347.562,1.8577e+14,4.93319e+07,28362.00000,25191.00000,1348,802,539,7,1348.00000,254.00000,2.56420,29.48256,0.83138,2.00000,1500.00000,0.01500,84.14482,0.51929
179,3.72917,15045.7,359.556,3.15331e+14,5.08982e+07,28362.00000,25191.00000,1354,805,543,6,1354.00000,254.00000,2.56420,29.48256,0.83408,2.00000,1500.00000,0.01500,84.20398,0.44313
180,3.75,15486.5,401.206,7.26242e+14,5.16562e+07,28362.00000,25191.00000,1360,803,550,7,1360.00000,254.00000,2.56420,29.48256,0.83678,2.00000,1500.00000,0.01500,84.26270,0.51471
181,3.77083,15847.1,415.042,1.23544e+15,5.19058e+07,28362.00000,25191.00000,1357,797,549,11,1357.00000,257.00000,2.56420,29.48256,0.83948,2.00000,1500.00000,0.01500,84.07683,0.81061
182,3.79167,16354.5,492.164,2.88426e+15,5.20051e+07,28362.00000,25191.00000,1366,794,560,12,1366.00000,257.00000,2.56420,29.48256,0.84218,2.00000,1500.00000,0.01500,84.16512,0.87848
183,3.8125,16624.5,535.161,5.14742e+15,5.22474e+07,28362.00000,25191.00000,1365,788,566,11,1365.00000,258.00000,2.56420,29.48256,0.84488,2.00000,1500.00000,0.01500,84.10352,0.80586
184,3.83333,17256.4,626.392,1.25795e+16,5.29863e+07,28362.00000,25191.00000,1358,776,569,13,1358.00000,265.00000,2.56420,29.48256,0.84758,2.00000,1500.00000,0.01500,83.67221,0.95729
185,3.85417,17493.4,654.65,2.18781e+16,5.32184e+07,28362.00000,25191.00000,1361,773,574,14,1361.00000,265.00000,2.56420,29.48256,0.85028,2.00000,1500.00000,0.01500,83.70234,1.02866
186,3.875,18234.4,766.955,5.26262e+16,5.48159e+07,28362.00000,25191.00000,1373,767,590,16,1373.00000,265.00000,2.56420,29.48256,0.85298,2.00000,1500.00000,0.01500,83.82173,1.16533
187,3.89583,18311.4,824.652,9.58161e+16,5.50599e+07,28362.00000,25191.00000,1370,764,590,16,1370.00000,268.00000,2.56420,29.48256,0.85568,2.00000,1500.00000,0.01500,83.63859,1.16788
188,3.91667,19016.7,952.361,2.41101e+17,5.59091e+07,28362.00000,25191.00000,1386,761,607,18,1386.00000,268.00000,2.56420,29.48256,0.85838,2.00000,1500.00000,0.01500,83.79686,1.29870
189,3.9375,19327.2,1036.04,4.56376e+17,5.60062e+07,28362.00000,25191.00000,1392,759,616,17,1392.00000,268.00000,2.56420,29.48256,0.86108,2.00000,1500.00000,0.01500,83.85542,1.22126
190,3.95833,20120.1,1163.51,1.19715e+18,5.62298e+07,28362.00000,25191.00000,1411,756,634,21,1411.00000,268.00000,2.56420,29.48256,0.86378,2.00000,1500.00000,0.01500,84.03812,1.48831
191,3.97917,20214.2,1227.54,2.28481e+18,5.6922e+07,28362.00000,25191.00000,1424,762,639,23,1424.00000,268.00000,2.56420,29.48256,0.86648,2.00000,1500.00000,0.01500,84.16076,1.61517
192,4,20890.4,1391.47,6.15068e+18,5.71457e+07,36753.00000,74534.00000,1430,761,645,24,1430.00000,268.00000,2.56420,29.48256,0.86918,2.00000,1500.00000,0.01500,84.21673,1.67832
193,4.02083,21310.4,1458.89,1.18663e+19,5.90489e+07,36753.00000,74534.00000,1442,764,654,24,1442.00000,268.00000,2.56420,29.48256,0.87188,2.00000,1500.00000,0.01500,84.32748,1.66436
194,4.04167,22160.8,1632.79,3.23876e+19,5.97122e+07,36753.00000,74534.00000,1445,755,666,24,1445.00000,268.00000,2.56420,29.48256,0.87458,2.00000,1500.00000,0.01500,84.35493,1.66090
195,4.0625,22219,1727.19,6.1975e+19,5.99666e+07,36753.00000,74534.00000,1453,750,677,26,1453.00000,268.00000,2.56420,29.48256,0.87728,2.00000,1500.00000,0.01500,84.42766,1.78940
196,4.08333,22913.4,1913,1.70588e+20,6.0056e+07,36753.00000,74534.00000,1456,746,683,27,1456.00000,268.00000,2.56420,29.48256,0.87998,2.00000,1500.00000,0.01500,84.45476,1.85440
197,4.10417,23450,1986.55,3.33068e+20,6.08082e+07,36753.00000,74534.00000,1459,748,684,27,1459.00000,268.00000,2.56420,29.48256,0.88268,2.00000,1500.00000,0.01500,84.48176,1.85058
198,4.125,24239.6,2174.71,9.37655e+20,6.10215e+07,36753.00000,74534.00000,1455,740,686,29,1455.00000,272.00000,2.56420,29.48256,0.88538,2.00000,1500.00000,0.01500,84.25014,1.99313
199,4.14583,24307.2,2286.47,1.84578e+21,6.29533e+07,36753.00000,74534.00000,1463,743,691,29,1463.00000,272.00000,2.56420,29.48256,0.88808,2.00000,1500.00000,0.01500,84.32277,1.98223
200,4.16667,25026.7,2480.54,5.26384e+21,6.31735e+07,36753.00000,74534.00000,1477,746,701,30,1477.00000,272.00000,2.56420,29.48256,0.89078,2.00000,1500.00000,0.01500,84.44826,2.03114
